enlarged clitoris,"['a21.008.002.001', 'a05.005.001.004']"
abortion,['a18.001.001.001']
antisocial behaviour,['a19.005.001.010']
asocial behaviour,['a19.005.001.011']
antisocial personality disorder,['a19.005.003.002']
blacked-out (not amnesia),0
gastric ulcer haemorrhage,"['a24.007.002.003', 'a07.004.003.005']"
toe walking,0
battery,0
genital haemorrhage,"['a21.010.005.002', 'a24.007.003.007']"
carcinogenicity,0
urogenital haemorrhage,"['a21.010.005.008', 'a24.007.001.044', 'a20.008.001.006']"
cervix haemorrhage uterine,"['a24.007.003.011', 'a21.006.001.005']"
histiocytosis x of lung,0
langerhans' cell histiocytosis,0
body height decreased,0
paresthesia generalized,0
defective colour vision,0
labile blood pressure,['a24.006.001.001']
laryngeal dystonia,0
spasmodic dysphonia,"['a22.002.005.035', 'a17.001.003.007']"
staggering gait,0
pulmonary infarction,"['a24.004.009.001', 'a22.006.002.002']"
metastasis,['a16.022.001.001']
sulphaemoglobinaemia,['a01.005.001.003']
diabetes mellitus exacerbated,0
breast neoplasm nos male,0
metastatic carcinoma,0
nasal soreness,0
telangiectasis facial,0
stinging of nose,0
eczema infected,"['a23.003.004.021', 'a11.001.012.010']"
agoraphobia,['a19.006.003.004']
hypochondriasis,['a19.017.001.004']
central nervous system neoplasm,"['a17.020.001.001', 'a16.030.001.001']"
haematospermia,"['a24.007.003.008', 'a21.003.003.003']"
syndrome screaming,0
screaming,['a19.019.003.007']
obsessive rumination,0
obsessive thoughts,['a19.006.005.001']
somnolence neonatal,0
menstruation delayed,"['a21.001.002.003', 'a05.005.001.010']"
heart alternation,0
compulsive personality disorder,0
obsessive-compulsive personality disorder,0
activation syndrome,0
judgement impaired,"['a19.005.001.009', 'a17.003.003.005']"
overactivity,0
transaminitis,0
conjunctival irritation,['a06.004.001.007']
crystalluria calcium,0
digitalis intoxication (nos),0
copd exacerbation,0
albumin globulin ratio abnormal,['a13.009.001.011']
eosinophil count increased,['a13.001.006.004']
cranial nerve disorder,['a17.004.001.001']
oral lesion,0
atrial rhythm,0
cardiac pain,0
nail abnormality nos,0
albumin urine increased,0
albumin urine present,['a13.013.002.012']
swelling of limb,0
skin bacterial infection,"['a23.009.001.008', 'a11.002.001.007']"
limb paresis,0
monoparesis,['a17.001.004.011']
rhythm idioventricular,['a02.003.004.019']
urinary sediment abnormal,0
cutaneous t-cell lymphoma,0
mycosis fungoides,"['a23.007.004.008', 'a16.017.003.001', 'a01.011.003.001']"
found dead (cause undetermined),0
candida sepsis,['a11.003.003.017']
central line infection,"['a08.007.001.007', 'a11.001.008.033']"
cardiopulmonary failure,"['a02.005.001.004', 'a22.002.006.004']"
electrolyte depletion,['a14.005.001.001']
polyangiitis,0
thrombophilia,0
hypercoagulation,['a01.001.002.007']
chronic diarrhea,0
pseudo-bartter syndrome,0
orthostatic intolerance,"['a24.006.001.003', 'a02.001.001.004', 'a17.005.001.007']"
decompensated cirrhosis,0
staphylococcal skin infection,"['a23.009.001.015', 'a11.002.005.007']"
conjunctivitis exacerbated,0
occipital neuralgia,['a17.014.001.013']
chorioretinitis,"['a06.004.006.003', 'a11.001.006.010']"
diabetic retinopathy,"['a06.010.002.002', 'a24.003.007.004', 'a14.007.001.002', 'a05.007.001.002']"
leg ulcer,0
capillary fragility increased,['a13.001.002.022']
pulmonary thrombosis,"['a22.006.002.003', 'a24.001.006.002']"
angular cheilitis,0
pericardial rub,['a02.006.001.004']
aura,['a17.002.007.011']
scrotal swelling,['a21.012.002.005']
blood urea abnormal,['a13.013.001.005']
difficulty focusing eyes,0
labored breathing,0
parasuicide,0
diabetic peripheral neuropathy,0
diabetic neuropathy,"['a05.007.004.003', 'a17.009.004.002', 'a14.007.004.003']"
lip haemorrhage,"['a24.007.002.028', 'a07.005.002.002']"
blood glucose fluctuation,['a13.002.002.007']
inner ear infection,0
penile swelling,['a21.012.001.006']
vascular dementia,"['a17.003.001.003', 'a19.020.004.001', 'a24.004.006.017']"
lower gastrointestinal haemorrhage,"['a07.012.002.007', 'a24.007.002.030']"
transplant rejection,"['a12.002.005.022', 'a10.002.003.002']"
postoperative complications nos,0
post procedural complication,['a12.002.005.018']
postoperative wound infection,"['a11.001.008.008', 'a12.002.005.011']"
sepsis secondary,0
injection site thrombosis,"['a24.001.001.023', 'a12.007.003.028', 'a08.002.003.028']"
catheter infection,"['a11.001.008.015', 'a08.007.001.006']"
catheter sepsis,"['a11.001.011.010', 'a08.007.001.003']"
device related sepsis,"['a08.007.001.004', 'a11.001.011.008']"
traffic accident,0
traumatic lung injury,"['a12.001.003.003', 'a22.001.002.013']"
tendon reflex decreased,0
bilirubin normal,0
blood bilirubin normal,0
oral toxicity,0
allergic bronchospasm,0
respiratory distress syndrome,0
acute appendicitis,0
fertility male decreased,0
retinal oedema,"['a24.003.007.006', 'a06.004.006.007']"
angioedema of larynx,0
fat necrosis,['a08.003.003.004']
ear roaring,0
myasthenia gravis-like syndrome,0
alcoholism,['a19.007.002.001']
balanoposthitis,['a21.009.003.001']
hypoglycaemic coma,"['a14.006.003.004', 'a17.002.009.005', 'a05.006.003.004']"
spine malformation,"['a15.011.004.001', 'a03.011.004.001']"
epigastric fullness,0
poor concentration,0
hernia congenital,"['a08.001.004.002', 'a03.004.007.003']"
breast neoplasm benign female,0
pallor of skin,0
cerebrovascular insufficiency,"['a24.004.006.004', 'a17.008.002.003']"
benign gastrointestinal neoplasm,0
hypoglycaemic episode,0
elevated liver enzyme levels,0
hypoglycemic reaction,0
gastrointestinal fullness,['a07.001.004.003']
intestinal pseudo-obstruction,0
gastrointestinal hypomotility,['a07.002.002.005']
tongue dry,['a07.014.002.009']
tracheostomy infection,"['a11.001.013.017', 'a12.002.007.007']"
moaning,['a19.004.002.011']
increased viscosity of bronchial secretion,0
coagulation time prolonged,['a13.001.002.006']
puncture site pain,"['a12.007.004.002', 'a08.002.004.001']"
aseptic peritonitis,0
noninfectious peritonitis,['a07.007.001.005']
peritonitis bacterial,"['a11.002.001.023', 'a07.019.005.003']"
disequilibrium syndrome,0
fungal peritonitis,"['a07.019.005.005', 'a11.003.005.016']"
chapped skin,0
skin fissures,['a23.003.003.008']
hypertensive nephropathy,"['a24.008.005.003', 'a20.001.008.004']"
device interaction,['a08.006.003.004']
serum osmolality increased,0
blood osmolarity increased,['a13.011.002.003']
catheter blockage,0
device occlusion,['a08.008.002.003']
catheter site inflammation,"['a08.002.002.010', 'a12.007.002.010']"
catheter site infection,"['a12.007.002.006', 'a08.002.002.006', 'a11.001.008.022']"
sclerosing encapsulating peritonitis,0
peritoneal cloudy effluent,"['a12.002.017.001', 'a07.007.001.006']"
chronic interstitial nephritis,0
psychotic state,0
argininosuccinate synthetase deficiency,"['a14.014.004.004', 'a03.008.004.004']"
spastic paralysis,0
retrograde amnesia,"['a19.020.001.006', 'a17.003.002.006']"
bladder distension,['a20.003.001.016']
ataxic gait,0
mental aberration,0
dyshidrotic eczema,0
paradoxical pressor response,['a24.008.002.003']
acne infantile,['a23.002.001.006']
application site folliculitis,0
administration site infection,"['a08.002.004.008', 'a11.001.008.044', 'a12.007.004.008']"
oesophagitis ulcerative,['a07.004.005.003']
rebound effect,['a08.006.002.009']
barrett's oesophagus,['a07.011.003.002']
cheyne-stokes respiration,['a22.002.001.024']
muscle tone flaccid,0
post herpetic neuralgia,"['a11.007.001.010', 'a17.002.007.014']"
vt,0
urethral stenosis,['a20.007.003.003']
brain cancer metastatic,"['a17.020.004.001', 'a16.030.004.001']"
metastases to central nervous system,"['a16.022.002.004', 'a17.002.010.013']"
cutis anserina,0
tranquillisation excessive,0
walking disability,0
bedridden,['a26.001.001.004']
pain worsened,0
gastrointestinal motility disorder,['a07.002.003.001']
breakthrough pain,0
tumour invasion,['a16.016.001.008']
bezoar,['a07.011.001.008']
central scotoma,0
erythema annulare centrifugum,0
erythema annulare,['a23.003.008.004']
lividity,['a23.006.005.009']
edema transient,0
halo vision,['a06.002.006.003']
mucosal pigmentation,['a08.001.006.006']
macular pigmentation,0
dermatitis radiation nos,0
radiation skin injury,"['a12.005.002.004', 'a23.003.011.007']"
erythema infectiosum,0
aphagia,['a07.001.006.025']
serum iron decreased,0
blood iron decreased,['a13.011.001.006']
solid tumour,0
melanonychia,0
splenic sequestration,0
strabismus,"['a17.017.001.009', 'a06.005.002.004']"
ventricular flutter,['a02.003.004.009']
cyclophoria,0
bowel sounds decreased,['a07.001.001.001']
rash scarlatiniform,['a23.003.013.006']
hot dry skin,0
stridor inspiratory,0
cardiac syncope,0
conjunctivitis papillary,0
pneumonia bacterial,"['a22.007.006.004', 'a11.002.001.009']"
bronchopulmonary dysplasia,"['a18.004.010.001', 'a22.011.001.001']"
glomerulitis,0
periventricular leukomalacia,"['a18.004.007.003', 'a17.013.002.005']"
meningoencephalitis,0
mixed connective tissue disease,"['a15.006.001.011', 'a10.004.004.007']"
azotaemia of renal origin,0
intraventricular haemorrhage,"['a17.008.001.017', 'a24.007.004.008']"
wound haemorrhage,"['a24.007.001.029', 'a12.001.008.017']"
toxic neuropathy,0
teeth clenching,0
glomerular filtration rate decreased,['a13.013.001.009']
color vision change,0
colour blindness acquired,['a06.002.009.002']
delirium toxic,0
repetitive speech,"['a19.019.002.003', 'a17.002.008.012']"
myocardial depression,['a02.004.002.015']
venipuncture site hemorrhage,0
vessel puncture site haemorrhage,0
endotracheal tube obstruction,0
endotracheal intubation complication,"['a22.004.007.001', 'a08.007.002.001', 'a12.002.007.002']"
instability vasomotor,"['a08.001.001.011', 'a17.005.001.014', 'a24.006.001.006']"
chemical phlebitis,0
anaemia neonatal,"['a18.004.003.002', 'a01.003.002.011']"
echolalia,"['a19.011.003.004', 'a17.002.008.013']"
fever of unknown origin,0
acute promyelocytic leukaemia,"['a16.001.005.003', 'a01.010.005.003']"
pelvic neoplasm,"['a21.007.004.003', 'a16.016.002.003']"
rickets,"['a14.004.004.005', 'a15.002.003.006']"
bundle branch block right,['a02.003.001.011']
portal vein thrombosis,"['a24.001.003.003', 'a09.001.006.007']"
aminoaciduria,"['a03.008.004.003', 'a14.014.004.003', 'a20.002.001.024']"
frank hematuria,0
psychosis depressive,0
blood oestrogen decreased,['a13.010.005.010']
blood gonadotrophin increased,['a13.010.003.008']
electrocardiogram st segment abnormal,['a13.014.005.017']
feeling of residual urine,0
cerebral arteriosclerosis,"['a17.008.002.008', 'a24.004.006.019']"
febrile bone marrow aplasia,"['a01.003.003.007', 'a08.005.002.005']"
ovulation disorder,"['a21.011.002.009', 'a05.005.001.015']"
renal rickets,"['a14.004.003.003', 'a20.001.001.003', 'a15.002.003.004']"
bladder irritation,['a20.002.002.020']
lithium toxicity,0
periarthritis,['a15.001.008.005']
spleen disorder,['a01.009.002.003']
gastric flu,0
haemophilia,0
bilirubin unconjugated increased,0
blood bilirubin unconjugated increased,['a13.003.001.024']
glucose increased,0
acute haemolytic anaemia,0
ankylosing spondylitis,"['a15.001.009.001', 'a10.004.004.004']"
muscle movement involuntary,0
periorbital pain,0
pulmonary vasculitis,0
gastric perforation,"['a07.004.003.001', 'a12.002.003.007']"
ileitis regional,0
post procedural oedema,0
arterial spasm,['a24.004.002.011']
anosognosia,"['a19.021.001.004', 'a17.002.003.010']"
iodism,0
ventricular hypokinesia,['a02.004.002.013']
facial neuralgia,['a17.004.008.003']
grimacing,['a17.002.005.029']
vith nerve paralysis,"['a06.005.002.009', 'a17.004.002.002']"
wave slowing,0
echoacousia,0
dysacusis,['a04.002.003.001']
cyanotic heart disease,0
compartment syndrome,"['a24.004.005.006', 'a15.005.005.005']"
thyrotoxic crisis,"['a14.011.001.016', 'a19.007.003.006', 'a05.002.002.004', 'a06.009.004.004']"
tongue paralysis,"['a07.014.002.012', 'a17.004.009.001']"
subglottic edema,0
white blood cell count increased,['a13.001.006.013']
body temperature fluctuation,0
vegetative dystonia,0
pain burning,['a08.001.008.014']
viral syndrome,0
consciousness clouding,0
artery dissection,0
lordosis,0
quadriplegia,['a17.001.004.013']
renal infarct,"['a20.001.007.008', 'a24.004.011.003']"
vascular insufficiency,['a24.004.002.014']
glottic edema,0
atheroma,0
vascular pseudoaneurysm,"['a12.002.001.001', 'a24.003.002.010']"
vessel perforation,0
brachial plexus injury,0
acute glaucoma,0
prostatomegaly,['a21.004.001.002']
nasal oedema,['a22.004.003.012']
glaucoma both eyes,0
numbness in leg,0
nasal mucus blood tinged,"['a22.004.003.013', 'a24.007.001.031']"
abnormalities of the hair,0
neck oedema of,0
chronic renal insufficiency,0
upper limb oedema,"['a02.005.004.009', 'a14.005.006.013', 'a08.001.007.010']"
colon cancer,"['a07.021.001.001', 'a16.013.001.001']"
lung neoplasm,"['a22.008.001.006', 'a16.019.004.001']"
embolus leg,0
hypotension orthostatic symptomatic,0
hand rash,0
breath holding,"['a22.002.001.016', 'a19.001.001.002']"
postoperative ileus,"['a07.002.005.004', 'a12.002.003.012']"
breath holding attack,0
nicotinic acid deficiency,"['a23.003.004.013', 'a14.012.002.002']"
paraesthesia foot,0
pyridoxine deficiency,0
vitamin b6 deficiency,['a14.012.002.005']
iris hyperpigmentation,['a06.006.006.001']
sinus rhythm,['a13.014.004.009']
breast pain male,['a21.005.005.006']
implantation complication,0
implant site reaction,"['a08.002.002.009', 'a12.007.002.009']"
hepatic enzyme abnormal,['a13.003.001.020']
pneumocystis carinii infection,0
pneumocystis jirovecii infection,0
clonic movements,0
pyogenic granuloma,"['a16.026.001.001', 'a07.020.002.004', 'a23.010.001.001', 'a24.003.006.002']"
fontanelle bulging,"['a18.004.004.001', 'a17.002.005.006']"
oily hair,0
rash bullous,0
bullous lichen planus,0
myopathy toxic,"['a12.003.001.035', 'a15.005.005.006']"
mesenteric artery thrombosis,"['a07.015.002.008', 'a24.001.008.003']"
increased effect,0
intestinal cramps,['a07.001.005.007']
chronic hepatitis,"['a11.007.001.009', 'a09.001.007.021']"
oedema auricular,0
auricular swelling,['a04.001.001.002']
gas,0
pancreatic enzymes abnormal,0
facial pain,['a08.001.008.012']
action tremor,0
red cell aplasia,0
oscillopsia,['a06.002.006.009']
sudden unexplained death in epilepsy,0
laryngeal neoplasm,"['a22.008.002.002', 'a16.019.006.001']"
metaplasia,['a08.003.004.004']
pleural disorder,['a22.005.003.002']
avitaminosis,0
hypovitaminosis,['a14.012.001.001']
disease recurrence,['a08.001.003.050']
electrolytes nos decreased,0
blood electrolytes decreased,['a13.011.002.007']
fundic gland polyp,0
crystal urine present,['a13.013.002.015']
b-cell lymphoma,"['a01.015.001.001', 'a16.028.001.001']"
cholecystitis acute,['a09.003.001.003']
mucous stools,['a07.001.003.006']
blood gastrin increased,['a13.010.002.002']
gastrointestinal hypermotility,['a07.002.004.005']
ophthalmic herpes simplex,"['a11.005.002.017', 'a06.004.005.019']"
malignant hypertension,['a24.008.001.002']
hypouricaemia,['a14.009.001.006']
sperm concentration,0
juvenile idiopathic arthritis,0
oestrogen deficiency,"['a05.005.004.003', 'a21.011.002.003']"
tumour pain,['a16.032.003.003']
mucosal dryness,['a08.001.006.001']
cerebrovascular infarction,0
carotid bruit,['a13.014.006.001']
feminization,"['a05.005.002.006', 'a21.010.004.003']"
feminisation acquired,"['a21.010.004.004', 'a05.005.002.007']"
pituitary adenoma,0
pituitary tumour benign,"['a05.003.005.003', 'a16.037.002.001']"
pituitary apoplexy,0
pituitary haemorrhage,"['a24.007.004.009', 'a05.003.004.005', 'a17.008.001.019']"
pleural rub,['a22.002.008.009']
rectal fistula,0
anal fistula,['a07.011.005.002']
rectal polyp,"['a16.005.002.003', 'a07.020.001.005']"
spondylosis,0
spinal osteoarthritis,['a15.001.004.003']
spinal fracture,"['a12.004.004.002', 'a15.008.005.001']"
burning foot,0
injection site abscess sterile,"['a08.002.003.040', 'a12.007.003.040']"
prostatic pain,['a21.004.001.004']
pelvic fibrosis,['a08.003.001.002']
pituitary infarction,"['a18.002.002.004', 'a24.004.006.016', 'a17.008.001.027', 'a05.003.004.006']"
effusion of knee,0
joint effusion,['a15.001.002.005']
prostate cancer,"['a21.004.002.002', 'a16.025.001.001']"
red blood cell count decreased,['a13.001.005.007']
metastases to spine,"['a16.022.002.007', 'a15.009.003.007']"
aortic aneurysm rupture,['a24.002.003.003']
nocturia aggravated,0
serum testosterone increased,0
blood testosterone increased,['a13.010.005.002']
injection site warmth,"['a08.002.003.036', 'a12.007.003.036']"
paresthesia lower limb,0
pupillary disorder,"['a06.005.003.008', 'a17.002.011.006']"
antibiotic-associated diarrhea,0
creatine phosphokinase serum increased,0
catheter site phlebitis,0
catheter site pain,"['a08.002.002.004', 'a12.007.002.004']"
